Date,Type,Ticker,ISIN,Name,Asset Type,Shares,Price,Total,Fees,Currency,Source
2025-08-04 00:00:00,Buy,MSCI,,MSCI,Stock,0.101358,493.3,-50.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,SPGI,,S&P Global,Stock,0.103648,482.4,-50.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,META,,Meta Platforms,Stock,0.037919,659.3,-25.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.119431,418.65,-50.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,ZTS,,Zoetis,Stock,0.764058,130.88,-100.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,NOW,,ServiceNow,Stock,0.313675,159.4,-50.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,SE,,Sea (ADR),Stock,0.185185,135.0,-25.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.048285,2071.04,-100.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,AMZN,,Amazon,Stock,0.272094,183.76,-50.0,0.0,EUR,Unknown
2025-08-04 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,1.351562,10.24,-13.84,0.0,EUR,Unknown
2025-08-04 00:00:00,TransferIn,,,,Unknown,60.56,1.0,60.56,0.0,EUR,Unknown
2025-08-04 00:00:00,TransferIn,,,,Unknown,45.0,1.0,45.0,0.0,EUR,Unknown
2025-08-05 00:00:00,TransferOut,,,,Unknown,40.0,1.0,40.0,0.0,EUR,Unknown
2025-08-05 00:00:00,TransferOut,,,,Unknown,56.0,1.0,56.0,0.0,EUR,Unknown
2025-08-06 00:00:00,Dividend,ASML.AS,,ASML Holding,Stock,4.0,1.6,6.4,0.0,EUR,Unknown
2025-08-07 00:00:00,TransferIn,,,,Unknown,220.0,1.0,220.0,0.0,EUR,Unknown
2025-08-07 00:00:00,TransferOut,,,,Unknown,220.0,1.0,220.0,0.0,EUR,Unknown
2025-08-07 00:00:00,Buy,INPOF,,InPost,Stock,3.840245,13.02,-50.0,0.0,EUR,Unknown
2025-08-07 00:00:00,Buy,NU,,Nubank,Stock,4.642525,10.77,-50.0,0.0,EUR,Unknown
2025-08-07 00:00:00,Buy,ASML.AS,,ASML Holding,Stock,0.081645,612.4,-50.0,0.0,EUR,Unknown
2025-08-07 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,0.899742,77.8,-70.0,0.0,EUR,Unknown
2025-08-11 00:00:00,Sell,ZETA,,Zeta Global Holdings Corp Class A,Stock,30.0,16.1,483.0,1.0,EUR,Unknown
2025-08-11 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-08-12 00:00:00,TransferOut,,,,Unknown,4.96,1.0,4.96,0.0,EUR,Unknown
2025-08-12 00:00:00,TransferOut,,,,Unknown,98.98,1.0,98.98,0.0,EUR,Unknown
2025-08-12 00:00:00,TransferOut,,,,Unknown,150.0,1.0,150.0,0.0,EUR,Unknown
2025-08-13 00:00:00,TransferIn,,,,Unknown,98.98,1.0,98.98,0.0,EUR,Unknown
2025-08-13 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,8.0,40.27,-322.16,0.99,EUR,Unknown
2025-08-15 00:00:00,TransferOut,,,,Unknown,13.15,1.0,13.15,0.0,EUR,Unknown
2025-08-18 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-08-19 00:00:00,Dividend,NOVO-B.CO,,Novo Nordisk 'B',Stock,59.315344,0.5,29.8,0.0,EUR,Unknown
2025-08-20 00:00:00,TransferOut,,,,Unknown,10.39,1.0,10.39,0.0,EUR,Unknown
2025-08-20 00:00:00,TransferOut,,,,Unknown,21.99,1.0,21.99,0.0,EUR,Unknown
2025-08-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2025-08-22 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-08-27 00:00:00,Dividend,GRS469003024,,Kri-Kri,Stock,40.0,0.4,16.03,0.0,EUR,Unknown
2025-08-27 00:00:00,Sell,UBER,,Uber Technologies,Stock,0.685213,83.32,57.09,1.0,EUR,Unknown
2025-08-27 00:00:00,TransferOut,,,,Unknown,3.07,1.0,3.07,0.0,EUR,Unknown
2025-08-28 00:00:00,TransferIn,,,,Unknown,2700.0,1.0,2700.0,0.0,EUR,Unknown
2025-08-28 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-08-28 00:00:00,TransferOut,,,,Unknown,414.0,1.0,414.0,0.0,EUR,Unknown
2025-08-28 00:00:00,TransferIn,,,,Unknown,70.1,1.0,70.1,0.0,EUR,Unknown
2025-08-29 00:00:00,TransferIn,,,,Unknown,300.0,1.0,300.0,0.0,EUR,Unknown
2025-08-29 00:00:00,TransferOut,,,,Unknown,38.24,1.0,38.24,0.0,EUR,Unknown
2025-08-29 00:00:00,Dividend,MSCI,,MSCI,Stock,2.266756,1.54,3.49,0.0,EUR,Unknown
2025-08-29 00:00:00,Buy,INPOF,,InPost,Stock,24.0,12.4,-297.6,0.99,EUR,Unknown
2025-08-30 00:00:00,TransferOut,,,,Unknown,3.49,1.0,3.49,0.0,EUR,Unknown
2025-09-01 00:00:00,TransferOut,,,,Unknown,20.67,1.0,20.67,0.0,EUR,Unknown
2025-09-01 00:00:00,Interest,,,,Unknown,1.08,1.0,1.08,0.0,EUR,Unknown
2025-09-01 00:00:00,TransferOut,,,,Unknown,450.0,1.0,450.0,0.0,EUR,Unknown
2025-09-01 00:00:00,TransferOut,,,,Unknown,4.0,1.0,4.0,0.0,EUR,Unknown
2025-09-01 00:00:00,TransferIn,,,,Unknown,20.67,1.0,20.67,0.0,EUR,Unknown
2025-09-01 00:00:00,TransferOut,,,,Unknown,5.26,1.0,5.26,0.0,EUR,Unknown
2025-09-01 00:00:00,TransferOut,,,,Unknown,5.11,1.0,5.11,0.0,EUR,Unknown
2025-09-02 00:00:00,TransferIn,,,,Unknown,7.73,1.0,7.73,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,RNMBF,,Rheinmetall,Stock,0.014132,1769.03,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,MSCI,,MSCI,Stock,0.104909,476.6,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,CRWD,,Crowdstrike A,Stock,0.141322,353.8,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,BN,,Brookfield Corporation,Stock,1.325088,37.733333333333334,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,LIN,,Linde,Stock,0.122129,409.4,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,DKILF,,Daikin Industries,Stock,0.237079,105.45,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,XYL,,XYLEM,Stock,0.209117,119.55,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,ZTS,,Zoetis,Stock,0.382438,130.74,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Dividend,V,,Visa,Stock,0.335232,0.51,0.17,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,SBGSF,,Schneider Electric SE,Stock,0.234082,213.6,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,TSM,,TSMC (ADR),Stock,0.127161,196.6,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,KYCCF,,Keyence,Stock,0.152207,328.5,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,RTPPF,,Rio Tinto,Stock,0.468867,53.32,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,0.739996,10.45,-7.73,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,0.1394,179.34,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,0.510204,49.0,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,PROSF,,Prosus,Stock,0.48216,51.85,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,AMZN,,Amazon,Stock,0.260416,192.0,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,META,,Meta Platforms,Stock,0.039859,627.21,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.124316,402.2,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,SPGI,,S&P Global,Stock,0.107619,464.6,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,NOW,,ServiceNow,Stock,0.16177,154.54,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.024038,2080.04,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.057971,431.25,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,0.632911,79.0,-50.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.063435,394.1,-25.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,90.943901,10.45,-950.0,0.0,EUR,Unknown
2025-09-02 00:00:00,Sell,ANET,,Arista Networks,Stock,0.978473,115.12,112.64,1.0,EUR,Unknown
2025-09-02 00:00:00,TransferOut,,,,Unknown,56.0,1.0,56.0,0.0,EUR,Unknown
2025-09-03 00:00:00,Dividend,ZTS,,Zoetis,Stock,8.70809,0.43,3.74,0.0,EUR,Unknown
2025-09-03 00:00:00,Dividend,AWK,,American Water Works,Stock,8.414937,0.71,5.98,0.0,EUR,Unknown
2025-09-03 00:00:00,TransferIn,,,,Unknown,60.0,1.0,60.0,0.0,EUR,Unknown
2025-09-03 00:00:00,Sell,TMO,,Thermo Fisher Scientific Inc.,Stock,0.277816,412.9,114.71,1.0,EUR,Unknown
2025-09-03 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-09-08 00:00:00,TransferOut,,,,Unknown,89.9,1.0,89.9,0.0,EUR,Unknown
2025-09-09 00:00:00,Dividend,JNJ,,Johnson & Johnson,Stock,0.559785,1.11,0.62,0.0,EUR,Unknown
2025-09-09 00:00:00,TransferOut,,,,Unknown,5.36,1.0,5.36,0.0,EUR,Unknown
2025-09-10 00:00:00,Dividend,SPGI,,S&P Global,Stock,0.336604,0.81,0.27,0.0,EUR,Unknown
2025-09-11 00:00:00,Dividend,MSFT,,Microsoft,Stock,6.0,0.71,4.24,0.0,EUR,Unknown
2025-09-11 00:00:00,Dividend,KNSL,,Kinsale Capital,Stock,0.457215,0.15,0.0683,0.0,EUR,Unknown
2025-09-11 00:00:00,TransferOut,,,,Unknown,4.77,1.0,4.77,0.0,EUR,Unknown
2025-09-12 00:00:00,Dividend,IBKR,,Interactive Brokers Group A,Stock,24.0,0.0679,1.63,0.0,EUR,Unknown
2025-09-14 00:00:00,TransferIn,,,,Unknown,940.0,1.0,940.0,0.0,EUR,Unknown
2025-09-15 00:00:00,Dividend,GOOGL,,Alphabet 'A',Stock,17.0,0.18,3.01,0.0,EUR,Unknown
2025-09-15 00:00:00,Dividend,GOOGL,,Alphabet 'A',Stock,4.770589,0.18,0.85,0.0,EUR,Unknown
2025-09-15 00:00:00,TransferOut,,,,Unknown,5.46,1.0,5.46,0.0,EUR,Unknown
2025-09-15 00:00:00,TransferOut,,,,Unknown,9.06,1.0,9.06,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,1.043841,47.9,-50.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,SBGSF,,Schneider Electric SE,Stock,0.2145,233.1,-50.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.050382,1984.84,-100.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.27196,367.7,-100.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,0.69252,72.2,-50.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,DKILF,,Daikin Industries,Stock,0.487567,102.55,-50.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,9.35979,10.68,-100.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.277932,359.8,-100.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,ZTS,,Zoetis,Stock,0.801282,124.8,-100.0,0.0,EUR,Unknown
2025-09-16 00:00:00,Buy,CRWD,,Crowdstrike A,Stock,0.133244,375.25,-50.0,0.0,EUR,Unknown
2025-09-16 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-09-17 00:00:00,Sell,JNJ,,Johnson & Johnson,Stock,0.559785,149.66,83.78,1.0,EUR,Unknown
2025-09-17 00:00:00,Sell,EVGGF,,Evolution Gaming,Stock,1.0,73.16,73.16,1.0,EUR,Unknown
2025-09-17 00:00:00,Sell,EVGGF,,Evolution Gaming,Stock,0.077912,73.16,5.7,0.0,EUR,Unknown
2025-09-18 00:00:00,TransferOut,,,,Unknown,9.09,1.0,9.09,0.0,EUR,Unknown
2025-09-18 00:00:00,Dividend,LIN,,Linde,Stock,0.620673,1.27,0.79,0.0,EUR,Unknown
2025-09-18 00:00:00,TransferOut,,,,Unknown,15.84,1.0,15.84,0.0,EUR,Unknown
2025-09-18 00:00:00,TransferOut,,,,Unknown,97.93,1.0,97.93,0.0,EUR,Unknown
2025-09-20 00:00:00,TransferOut,,,,Unknown,21.99,1.0,21.99,0.0,EUR,Unknown
2025-09-20 00:00:00,TransferOut,,,,Unknown,6.68,1.0,6.68,0.0,EUR,Unknown
2025-09-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2025-09-22 00:00:00,Buy,RYDAF,,Shell,Stock,0.016985,30.62,-0.52,0.0,EUR,Unknown
2025-09-22 00:00:00,Dividend,RYDAF,,Shell,Stock,1.698369,0.31,0.52,0.0,EUR,Unknown
2025-09-23 00:00:00,TransferIn,,,,Unknown,42.48,1.0,42.48,0.0,EUR,Unknown
2025-09-23 00:00:00,Dividend,ANPDF,,Anta Sports Products,Stock,0.943218,0.15,0.14,0.0,EUR,Unknown
2025-09-23 00:00:00,Dividend,BLK,,BlackRock,Stock,0.005652,4.51,0.0255,0.0,EUR,Unknown
2025-09-23 00:00:00,TransferOut,,,,Unknown,6.67,1.0,6.67,0.0,EUR,Unknown
2025-09-24 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-09-25 00:00:00,Dividend,XYL,,XYLEM,Stock,0.91068,0.34,0.31,0.0,EUR,Unknown
2025-09-25 00:00:00,Dividend,RTPPF,,Rio Tinto,Stock,3.080133,1.24,3.83,0.0,EUR,Unknown
2025-09-26 00:00:00,TransferOut,,,,Unknown,2.5,1.0,2.5,0.0,EUR,Unknown
2025-09-27 00:00:00,TransferOut,,,,Unknown,1.9,1.0,1.9,0.0,EUR,Unknown
2025-09-28 00:00:00,TransferOut,,,,Unknown,100.36,1.0,100.36,0.0,EUR,Unknown
2025-09-29 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,4.99,EUR,Unknown
2025-09-29 00:00:00,Dividend,META,,Meta Platforms,Stock,0.136197,0.44,0.06,0.0,EUR,Unknown
2025-09-29 00:00:00,Dividend,META,,Meta Platforms,Stock,1.0,0.45,0.45,0.0,EUR,Unknown
2025-09-29 00:00:00,Dividend,BN,,Brookfield Corporation,Stock,22.7896305,0.051533333333333334,1.17,0.0,EUR,Unknown
2025-09-29 00:00:00,TransferIn,,,,Unknown,635.22,1.0,635.22,0.0,EUR,Unknown
2025-09-29 00:00:00,Sell,TSLA,,Tesla,Stock,8.0,376.2,3009.6,0.0,EUR,Unknown
2025-09-29 00:00:00,TransferIn,,,,Unknown,2200.0,1.0,2200.0,0.0,EUR,Unknown
2025-09-30 00:00:00,TransferOut,,,,Unknown,38.24,1.0,38.24,0.0,EUR,Unknown
2025-09-30 00:00:00,TransferOut,,,,Unknown,450.0,1.0,450.0,0.0,EUR,Unknown
2025-09-30 00:00:00,TransferOut,,,,Unknown,4.0,1.0,4.0,0.0,EUR,Unknown
2025-09-30 00:00:00,Buy,AMZN,,Amazon,Stock,2.0,187.12,-374.24,0.0,EUR,Unknown
2025-09-30 00:00:00,Buy,AMZN,,Amazon,Stock,2.0,187.3,-374.6,0.0,EUR,Unknown
2025-09-30 00:00:00,Buy,MSFT,,Microsoft,Stock,1.0,440.85,-440.85,0.0,EUR,Unknown
2025-09-30 00:00:00,Buy,INPOF,,InPost,Stock,25.0,10.5,-262.5,0.0,EUR,Unknown
2025-09-30 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,4.0,69.8,-279.2,0.0,EUR,Unknown
2025-09-30 00:00:00,Buy,AER,,AerCap,Stock,12.0,103.25,-1239.0,0.0,EUR,Unknown
2025-10-01 00:00:00,Interest,,,,Unknown,0.32,1.0,0.32,0.0,EUR,Unknown
2025-10-01 00:00:00,Interest,,,,Unknown,0.7,1.0,0.7,0.0,EUR,Unknown
2025-10-02 00:00:00,TransferIn,,,,Unknown,4.39,1.0,4.39,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,0.999,50.05,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Dividend,NVDA,,NVIDIA,Stock,19.0,0.00842,0.16,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,SBGSF,,Schneider Electric SE,Stock,0.199203,251.0,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,META,,Meta Platforms,Stock,0.040577,616.11,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,BN,,Brookfield Corporation,Stock,1.293102,38.666666666666664,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.026939,1856.05,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.266524,375.2,-100.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,RTPPF,,Rio Tinto,Stock,0.440683,56.73,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,LIN,,Linde,Stock,0.125944,397.0,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,DKILF,,Daikin Industries,Stock,0.251155,99.54,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,RNMBF,,Rheinmetall,Stock,0.012639,1978.0,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,PROSF,,Prosus,Stock,0.404792,61.76,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,0.403863,10.87,-4.39,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,0.119474,209.25,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,MSCI,,MSCI,Stock,0.10573,472.9,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.274348,364.5,-100.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,KYCCF,,Keyence,Stock,0.304228,328.7,-100.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,AMZN,,Amazon,Stock,0.266042,187.94,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.058802,425.16,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,CRWD,,Crowdstrike A,Stock,0.058837,424.9,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,NOW,,ServiceNow,Stock,0.160685,155.584,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,XYL,,XYLEM,Stock,0.197005,126.9,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,TSM,,TSMC (ADR),Stock,0.101214,247.0,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,SPGI,,S&P Global,Stock,0.121359,412.0,-50.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,ZTS,,Zoetis,Stock,0.796685,125.52,-100.0,0.0,EUR,Unknown
2025-10-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,2.299908,10.87,-25.0,0.0,EUR,Unknown
2025-10-02 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-10-02 00:00:00,TransferOut,,,,Unknown,40.0,1.0,40.0,0.0,EUR,Unknown
2025-10-03 00:00:00,TransferOut,,,,Unknown,46.57,1.0,46.57,0.0,EUR,Unknown
2025-10-03 00:00:00,TransferIn,,,,Unknown,46.57,1.0,46.57,0.0,EUR,Unknown
2025-10-04 00:00:00,TransferIn,,,,Unknown,111.9,1.0,111.9,0.0,EUR,Unknown
2025-10-04 00:00:00,TransferOut,,,,Unknown,6.96,1.0,6.96,0.0,EUR,Unknown
2025-10-05 00:00:00,TransferOut,,,,Unknown,56.0,1.0,56.0,0.0,EUR,Unknown
2025-10-09 00:00:00,Dividend,TSM,,TSMC (ADR),Stock,10.0,0.71,7.1,0.0,EUR,Unknown
2025-10-09 00:00:00,Dividend,TSM,,TSMC (ADR),Stock,1.372943,0.71,0.97,0.0,EUR,Unknown
2025-10-13 00:00:00,TransferOut,,,,Unknown,5.67,1.0,5.67,0.0,EUR,Unknown
2025-10-13 00:00:00,TransferOut,,,,Unknown,10.46,1.0,10.46,0.0,EUR,Unknown
2025-10-15 00:00:00,TransferOut,,,,Unknown,5.3,1.0,5.3,0.0,EUR,Unknown
2025-10-16 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-10-17 00:00:00,Sell,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,133.0,140.22,18649.26,22.41,EUR,Unknown
2025-10-17 00:00:00,TransferIn,,,,Unknown,10000.0,1.0,10000.0,0.0,EUR,Unknown
2025-10-17 00:00:00,TransferIn,,,,Unknown,8300.0,1.0,8300.0,0.0,EUR,Unknown
2025-10-17 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,1614.0,10.84,-17495.76,1.0,EUR,Unknown
2025-10-17 00:00:00,TransferOut,,,,Unknown,388.56,1.0,388.56,0.0,EUR,Unknown
2025-10-18 00:00:00,TransferOut,,,,Unknown,1.99,1.0,1.99,0.0,EUR,Unknown
2025-10-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2025-10-21 00:00:00,TransferOut,,,,Unknown,21.99,1.0,21.99,0.0,EUR,Unknown
2025-10-21 00:00:00,TransferOut,,,,Unknown,5.37,1.0,5.37,0.0,EUR,Unknown
2025-10-21 00:00:00,TransferOut,,,,Unknown,5.18,1.0,5.18,0.0,EUR,Unknown
2025-10-21 00:00:00,TransferOut,,,,Unknown,10.15,1.0,10.15,0.0,EUR,Unknown
2025-10-23 00:00:00,TransferOut,,,,Unknown,27.59,1.0,27.59,0.0,EUR,Unknown
2025-10-24 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-10-28 00:00:00,TransferIn,,,,Unknown,532.54,1.0,532.54,0.0,EUR,Unknown
2025-10-28 00:00:00,Sell,SOFI,,SoFi Technologies,Stock,30.0,26.29,788.55,1.0,EUR,Unknown
2025-10-28 00:00:00,TransferOut,,,,Unknown,10.15,1.0,10.15,0.0,EUR,Unknown
2025-10-28 00:00:00,TransferOut,,,,Unknown,532.54,1.0,532.54,0.0,EUR,Unknown
2025-10-28 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,4.0,65.6,-262.4,0.0,EUR,Unknown
2025-10-28 00:00:00,Buy,INPOF,,InPost,Stock,23.0,11.13,-255.99,0.0,EUR,Unknown
2025-10-29 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,4.99,EUR,Unknown
2025-10-30 00:00:00,TransferIn,,,,Unknown,3431.99,1.0,3431.99,0.0,EUR,Unknown
2025-10-30 00:00:00,TransferOut,,,,Unknown,4.0,1.0,4.0,0.0,EUR,Unknown
2025-10-30 00:00:00,TransferOut,,,,Unknown,450.0,1.0,450.0,0.0,EUR,Unknown
2025-10-31 00:00:00,TransferIn,,,,Unknown,576.61,1.0,576.61,0.0,EUR,Unknown
2025-10-31 00:00:00,TransferOut,,,,Unknown,38.24,1.0,38.24,0.0,EUR,Unknown
2025-10-31 00:00:00,TransferOut,,,,Unknown,13.14,1.0,13.14,0.0,EUR,Unknown
2025-10-31 00:00:00,TransferOut,,,,Unknown,576.61,1.0,576.61,0.0,EUR,Unknown
2025-10-31 00:00:00,Buy,CNI,,Canadian National Railway Company,Stock,7.0,83.64,-585.48,0.0,EUR,Unknown
2025-10-31 00:00:00,Sell,META,,Meta Platforms,Stock,0.176774,565.98,100.05,1.0,EUR,Unknown
2025-10-31 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-11-01 00:00:00,Interest,,,,Unknown,1.06,1.0,1.06,0.0,EUR,Unknown
2025-11-03 00:00:00,TransferIn,,,,Unknown,444.66,1.0,444.66,0.0,EUR,Unknown
2025-11-03 00:00:00,TransferIn,,,,Unknown,6.88,1.0,6.88,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,BN,,Brookfield Corporation,Stock,1.265822,39.5,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,AMZN,,Amazon,Stock,0.112866,221.5,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.118273,338.2,-40.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,MSCI,,MSCI,Stock,0.099088,504.6,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,RNMBF,,Rheinmetall,Stock,0.014293,1749.11,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,KYCCF,,Keyence,Stock,0.310848,321.7,-100.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.108837,459.4,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.024455,2044.57,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,SPGI,,S&P Global,Stock,0.117357,426.05,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,1.16618,42.88,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,ZTS,,Zoetis,Stock,0.807363,123.86,-100.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,LIN,,Linde,Stock,0.136986,365.0,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,DKILF,,Daikin Industries,Stock,0.246184,101.55,-25.0,0.0,EUR,Unknown
